1.18793939, 2.27886341 
1.15965511, 2.29051746 
1.19501045, 2.27596617 
1.11722871, 2.30817568 
1.20915259, 2.27018808 
1.20208152, 2.27307144 
1.03944696, 2.34107494 
1.16672618, 2.28759550 
1.13844191, 2.29932075 
1.17379725, 2.28467935 
1.21622366, 2.26730834 
1.14551298, 2.29638071 
1.22329472, 2.26443471 
1.25157900, 2.25300407 
1.26572113, 2.24732733 
1.23036579, 2.26156732 
1.23743686, 2.25870641 
1.25865006, 2.25016245 
1.24450793, 2.25585173 
1.30107647, 2.23325094 
1.34350288, 2.21658353 
1.27986327, 2.24167677 
1.28693433, 2.23886004 
1.29400540, 2.23605255 
1.31521861, 2.22766725 
1.32228967, 2.22488493 
1.13137084, 2.30226560 
1.27279220, 2.24449865 
1.36471608, 2.20834482 
1.33643181, 2.21934408 
1.35057394, 2.21383025 
1.30814754, 2.23045584 
1.40007142, 2.19475847 
1.38592928, 2.20017094 
1.35764501, 2.21108395 
1.32936074, 2.22211163 
1.37178715, 2.20561290 
1.39300035, 2.19746101 
1.41421356, 2.18937579 
1.37885822, 2.20288705 
1.42128462, 2.18669606 
1.44956889, 2.17605342 
1.47785317, 2.16553669 
1.42835569, 2.18402362 
1.46371103, 2.17077908 
1.45663996, 2.17341223 
1.44249783, 2.17870241 
1.50613744, 2.15514963 
1.40714249, 2.19206347 
1.52735064, 2.14744679 
1.49906637, 2.15773394 
1.48492423, 2.16292757 
1.47078210, 2.16815387 
1.51320850, 2.15257303 
1.54856384, 2.13981920 
1.54149278, 2.14235415 
1.49199530, 2.16032638 
1.56270598, 2.13478043 
1.62634559, 2.11254637 
1.43542676, 2.18135923 
1.55563491, 2.13729622 
1.53442171, 2.14489601 
1.59099025, 2.12480657 
1.58391918, 2.12728662 
1.59806132, 2.12233606 
1.52027957, 2.15000592 
1.61927452, 2.11497952 
1.64048772, 2.10770824 
1.66877200, 2.09814952 
1.57684811, 2.12977557 
1.61220345, 2.11742222 
1.65462986, 2.10290928 
1.66170093, 2.10052450 
1.63341666, 2.11012258 
1.60513239, 2.11987460 
1.68998520, 2.09108528 
1.67584306, 2.09578479 
1.56977705, 2.13227353 
1.71826947, 2.08181126 
1.68291413, 2.09343007 
1.64755879, 2.10530384 
1.72534054, 2.07951910 
1.76776695, 2.06599559 
1.73241161, 2.07723771 
1.78898015, 2.05938607 
1.70412733, 2.08642629 
1.81019335, 2.05288197 
1.76069588, 2.06822171 
1.73948267, 2.07496717 
1.71119840, 2.08411407 
1.78190908, 2.06157770 
1.77483801, 2.06378092 
1.75362481, 2.07045908 
1.69705627, 2.08875083 
1.74655374, 2.07270671 
1.85261976, 2.04020319 
1.85969083, 2.03813419 
1.87383296, 2.03403596 
1.83847762, 2.04437943 
1.89504617, 2.02798793 
1.86676189, 2.03607863 
1.79605122, 2.05720554 
1.90211723, 2.02600016 
1.82433549, 2.04860607 
1.83140656, 2.04648655 
1.88797510, 2.02999041 
1.90918830, 2.02402437 
1.91625937, 2.02206550 
1.84554869, 2.04228439 
1.88090403, 2.03200662 
1.80312228, 2.05503809 
1.94454364, 2.01436996 
1.97989898, 2.00509344 
1.93747257, 2.01627164 
1.96575684, 2.00875641 
1.81726442, 2.05073792 
1.95161471, 2.01248345 
1.93040150, 2.01818810 
1.92333044, 2.02011955 
1.99404111, 2.00149579 
1.97282791, 2.00691658 
1.98697005, 2.00328635 
1.95868578, 2.01061232 
2.00111218, 1.99857066 
2.00818325, 1.98951624 
2.02232539, 1.97138609 
2.04353859, 1.94415725 
2.05768072, 1.92598052 
2.08596500, 1.88956251 
2.03646752, 1.95323826 
2.10717820, 1.86218494 
2.06475179, 1.91688434 
2.01525432, 1.98045338 
2.18495995, 1.76126038 
2.09303606, 1.88044351 
2.14960461, 1.80725232 
2.05060966, 1.93507142 
2.12839140, 1.83475185 
2.15667567, 1.79805872 
2.07182286, 1.90778275 
2.20617315, 1.73356027 
2.11424927, 1.85304862 
2.14253354, 1.81642635 
2.21324422, 1.72430783 
2.17081781, 1.77968251 
2.13546247, 1.82559279 
2.24859956, 1.67789206 
2.02939645, 1.96231443 
2.17788888, 1.77047576 
2.19203101, 1.75203631 
2.12132034, 1.84390371 
2.16374674, 1.78888062 
2.10010713, 1.87131832 
2.19910208, 1.74280306 
2.07889393, 1.89867554 
2.22738635, 1.70577286 
2.25567062, 1.66857107 
2.22031528, 1.71504551 
2.28395489, 1.63119587 
2.26981276, 1.64991023 
2.24152849, 1.68719656 
2.29809703, 1.61243079 
2.26274169, 1.65924917 
2.30516810, 1.60302850 
2.31223917, 1.59361296 
2.23445742, 1.69649003 
2.36173664, 1.52729430 
2.29102596, 1.62181988 
2.27688383, 1.64055923 
2.32638130, 1.57473926 
2.35466557, 1.53681458 
2.34052344, 1.55580751 
2.41123411, 1.46017157 
2.31931023, 1.58418329 
2.38294984, 1.49863363 
2.36880771, 1.51775764 
2.40416305, 1.46981490 
2.41830518, 1.45050894 
2.44658945, 1.41165632 
2.42537625, 1.44082658 
2.34759450, 1.54631887 
2.43244732, 1.43112401 
2.39002091, 1.48904552 
2.33345237, 1.56528090 
2.37587878, 1.50820422 
2.48194479, 1.36259813 
2.46780266, 1.38229075 
2.51730013, 1.31292796 
2.47487373, 1.37245363 
2.39709198, 1.47943941 
2.52437120, 1.30291369 
2.51022906, 1.32291416 
2.48901586, 1.35271543 
2.53144227, 1.29287109 
2.50315800, 1.33287429 
2.45366052, 1.40189019 
2.49608693, 1.34280769 
2.56679761, 1.24220742 
2.43951839, 1.42140067 
2.58801081, 1.21141972 
2.53851334, 1.28279946 
2.57386867, 1.23197903 
2.55972654, 1.25240285 
2.54558440, 1.27269807 
2.59508188, 1.20108699 
2.77892964, 0.90656405 
2.70114789, 1.04105673 
2.58093974, 1.22171675 
2.46073159, 1.39210184 
2.76478750, 0.93514875 
2.81428498, 0.81064235 
2.80721391, 0.83488461 
2.61629508, 1.16986472 
2.75771644, 0.94839126 
2.79307178, 0.87405951 
2.74357430, 0.97326898 
2.80014284, 0.85559924 
2.67993469, 1.07391795 
2.75064537, 0.96107302 
2.78600071, 0.89091848 
2.69407683, 1.05206487 
2.62336615, 1.15937919 
2.66579256, 1.09556426 
2.60215295, 1.19071758 
2.77185857, 0.92124894 
2.68700576, 1.06301806 
2.63043722, 1.14885271 
2.67286362, 1.08476618 
2.55265547, 1.26256613 
2.71529003, 1.01886828 
2.82135605, 0.77958526 
2.72236110, 1.00768422 
2.63750828, 1.13828417 
2.73650323, 0.98503875 
2.72943217, 0.99643756 
2.70821896, 1.02999180 
2.82842712, 0.70716431 
2.60922401, 1.18031053 
2.65165042, 1.11701595 
2.65872149, 1.10631371 
2.64457935, 1.12767233 
